DATE,CLOCK,DB,HANDLER,TESTFOR,CLF,METRIC,VALUE
091616,1474062120.544791,school0,LACE1,school2,decision tree,RMSE,3.1784590259502266
091616,1474062120.549964,school0,LACE2,school2,decision tree,MAE,3.1063829787234041
091616,1474062120.552872,school0,LACE1,school3,linear regression,RMSE,1.8919290925127277
091616,1474062120.556403,school0,LACE2,school3,linear regression,MAE,1.3132091093123943
091616,1474062120.559372,school0,LACE1,school3,decision tree,RMSE,1.7435756289365518
091616,1474062120.563518,school0,LACE2,school3,decision tree,MAE,1.3235294117647058
091616,1474062120.567652,school1,LACE1,school0,linear regression,RMSE,2.157910394275854
091616,1474062120.573095,school1,LACE2,school0,linear regression,MAE,1.6987457998498356
091616,1474062120.577093,school1,LACE1,school0,decision tree,RMSE,2.0420582381316414
091616,1474062120.583041,school1,LACE2,school0,decision tree,MAE,1.6666666666666667
091616,1474062120.587099,school1,LACE1,school1,linear regression,RMSE,1.9621455613294121
091616,1474062120.592486,school1,LACE2,school1,linear regression,MAE,1.5004840928948291
091616,1474062120.596918,school1,LACE1,school1,decision tree,RMSE,1.942187443129048
091616,1474062120.603004,school1,LACE2,school1,decision tree,MAE,2.2972972972972974
091616,1474062120.60808,school1,LACE1,school2,linear regression,RMSE,2.4582886070106147
091616,1474062120.614511,school1,LACE2,school2,linear regression,MAE,1.8662642064105008
091616,1474062120.618759,school1,LACE1,school2,decision tree,RMSE,2.3393444274658504
091616,1474062120.6248,school1,LACE2,school2,decision tree,MAE,2.4042553191489362
091616,1474062120.627928,school1,LACE1,school3,linear regression,RMSE,2.4636581581611061
091616,1474062120.632426,school1,LACE2,school3,linear regression,MAE,1.663091276913087
091616,1474062120.636101,school1,LACE1,school3,decision tree,RMSE,2.3520923985215663
091616,1474062120.642103,school1,LACE2,school3,decision tree,MAE,2.2058823529411766
091616,1474062120.647242,school2,LACE1,school0,linear regression,RMSE,3.4513059746520076
091616,1474062120.652572,school2,LACE2,school0,linear regression,MAE,3.0127405633615059
091616,1474062120.657301,school2,LACE1,school0,decision tree,RMSE,3.2488919294557657
091616,1474062120.662719,school2,LACE2,school0,decision tree,MAE,2.6956521739130435
091616,1474062120.66705,school2,LACE1,school1,linear regression,RMSE,2.5414137754401587
091616,1474062120.672603,school2,LACE2,school1,linear regression,MAE,1.7665704398566024
091616,1474062120.677069,school2,LACE1,school1,decision tree,RMSE,2.3192311972486666
091616,1474062120.683014,school2,LACE2,school1,decision tree,MAE,1.9054054054054055
091616,1474062120.688055,school2,LACE1,school2,linear regression,RMSE,1.8281078295986375
091616,1474062120.693572,school2,LACE2,school2,linear regression,MAE,1.4284335458411708
091616,1474062120.698529,school2,LACE1,school2,decision tree,RMSE,1.8156581330512653
091616,1474062120.70434,school2,LACE2,school2,decision tree,MAE,2.1382978723404253
091616,1474062120.707845,school2,LACE1,school3,linear regression,RMSE,3.1974402520688994
091616,1474062120.712075,school2,LACE2,school3,linear regression,MAE,2.4878457614101279
091616,1474062120.71588,school2,LACE1,school3,decision tree,RMSE,3.022674278957735
091616,1474062120.720749,school2,LACE2,school3,decision tree,MAE,2.9117647058823528
091616,1474062120.723912,school3,LACE1,school0,linear regression,RMSE,1.6729618953621896
091616,1474062120.729162,school3,LACE2,school0,linear regression,MAE,1.0582173004297273
091616,1474062120.732036,school3,LACE1,school0,decision tree,RMSE,1.3857093642046199
091616,1474062120.736805,school3,LACE2,school0,decision tree,MAE,1.173913043478261
091616,1474062120.739568,school3,LACE1,school1,linear regression,RMSE,2.137751286586671
091616,1474062120.743991,school3,LACE2,school1,linear regression,MAE,1.8370699874042535
091616,1474062120.746757,school3,LACE1,school1,decision tree,RMSE,2.1493939332917904
091616,1474062120.751599,school3,LACE2,school1,decision tree,MAE,1.9864864864864864
091616,1474062120.754753,school3,LACE1,school2,linear regression,RMSE,3.1561236631703373
091616,1474062120.759946,school3,LACE2,school2,linear regression,MAE,2.7548868159352531
091616,1474062120.763181,school3,LACE1,school2,decision tree,RMSE,3.211917856452065
091616,1474062120.769501,school3,LACE2,school2,decision tree,MAE,3.0
091616,1474062120.771916,school3,LACE1,school3,linear regression,RMSE,1.9781450451121083
091616,1474062120.776241,school3,LACE2,school3,linear regression,MAE,1.2461663847270015
091616,1474062120.778326,school3,LACE1,school3,decision tree,RMSE,1.6656312569601421
091616,1474062120.782394,school3,LACE2,school3,decision tree,MAE,1.3823529411764706
091616,1474062121.588015,school0,LACE1,school0,linear regression,RMSE,1.2490606702950073
091616,1474062121.591594,school0,LACE2,school0,linear regression,MAE,1.0524581161386228
091616,1474062121.595616,school0,LACE1,school0,decision tree,RMSE,1.2992441286970351
091616,1474062121.599694,school0,LACE2,school0,decision tree,MAE,1.3913043478260869
091616,1474062121.603428,school0,LACE1,school1,linear regression,RMSE,2.424939475470921
091616,1474062121.607636,school0,LACE2,school1,linear regression,MAE,2.100470915789415
091616,1474062121.612363,school0,LACE1,school1,decision tree,RMSE,2.4696740184229995
091616,1474062121.616699,school0,LACE2,school1,decision tree,MAE,2.2162162162162162
091616,1474062121.621315,school0,LACE1,school2,linear regression,RMSE,3.4916074690148879
091616,1474062121.625217,school0,LACE2,school2,linear regression,MAE,3.0251237326368425
091616,1474062121.629145,school0,LACE1,school2,decision tree,RMSE,3.4626065086287361
091616,1474062121.633345,school0,LACE2,school2,decision tree,MAE,3.0957446808510638
091616,1474062121.636304,school0,LACE1,school3,linear regression,RMSE,1.7690566495806894
091616,1474062121.6392,school0,LACE2,school3,linear regression,MAE,1.3498038201860985
091616,1474062121.642505,school0,LACE1,school3,decision tree,RMSE,1.7896740617041218
091616,1474062121.646096,school0,LACE2,school3,decision tree,MAE,1.6764705882352942
091616,1474062121.649938,school1,LACE1,school0,linear regression,RMSE,2.6836924276154726
091616,1474062121.654572,school1,LACE2,school0,linear regression,MAE,1.5873042406934712
091616,1474062121.658745,school1,LACE1,school0,decision tree,RMSE,1.9390513654222108
091616,1474062121.66401,school1,LACE2,school0,decision tree,MAE,2.5072463768115942
091616,1474062121.66769,school1,LACE1,school1,linear regression,RMSE,2.0942218033270152
091616,1474062121.672394,school1,LACE2,school1,linear regression,MAE,1.4524334654278939
091616,1474062121.676325,school1,LACE1,school1,decision tree,RMSE,1.9123016693055908
091616,1474062121.681149,school1,LACE2,school1,decision tree,MAE,1.9054054054054055
091616,1474062121.685344,school1,LACE1,school2,linear regression,RMSE,2.6787935544719979
091616,1474062121.690196,school1,LACE2,school2,linear regression,MAE,1.9550600984110458
091616,1474062121.694434,school1,LACE1,school2,decision tree,RMSE,2.4439437449566808
091616,1474062121.699957,school1,LACE2,school2,decision tree,MAE,2.3297872340425534
091616,1474062121.702987,school1,LACE1,school3,linear regression,RMSE,2.6449715594625016
091616,1474062121.706981,school1,LACE2,school3,linear regression,MAE,1.7273001491852662
091616,1474062121.710034,school1,LACE1,school3,decision tree,RMSE,2.3253699916870354
091616,1474062121.715155,school1,LACE2,school3,decision tree,MAE,2.0294117647058822
091616,1474062121.719952,school2,LACE1,school0,linear regression,RMSE,3.378624959529775
091616,1474062121.724915,school2,LACE2,school0,linear regression,MAE,2.7398266248667835
091616,1474062121.730916,school2,LACE1,school0,decision tree,RMSE,3.0728248441626795
091616,1474062121.737145,school2,LACE2,school0,decision tree,MAE,3.3333333333333335
091616,1474062121.742115,school2,LACE1,school1,linear regression,RMSE,2.3977605132028228
091616,1474062121.746846,school2,LACE2,school1,linear regression,MAE,1.5868316948939076
091616,1474062121.752036,school2,LACE1,school1,decision tree,RMSE,2.1606402829562015
091616,1474062121.757912,school2,LACE2,school1,decision tree,MAE,1.8513513513513513
091616,1474062121.762803,school2,LACE1,school2,linear regression,RMSE,1.8491615476441352
091616,1474062121.768098,school2,LACE2,school2,linear regression,MAE,1.4419235213965764
091616,1474062121.773988,school2,LACE1,school2,decision tree,RMSE,1.8884979754235223
091616,1474062121.780276,school2,LACE2,school2,decision tree,MAE,2.0531914893617023
091616,1474062121.7841,school2,LACE1,school3,linear regression,RMSE,3.4247488706266593
091616,1474062121.788267,school2,LACE2,school3,linear regression,MAE,2.6013766305919699
091616,1474062121.792078,school2,LACE1,school3,decision tree,RMSE,3.1334026210048269
091616,1474062121.796483,school2,LACE2,school3,decision tree,MAE,3.1764705882352939
091616,1474062121.799678,school3,LACE1,school0,linear regression,RMSE,1.4802950705435594
091616,1474062121.80373,school3,LACE2,school0,linear regression,MAE,1.0278747368353314
091616,1474062121.806406,school3,LACE1,school0,decision tree,RMSE,1.3097169139675617
091616,1474062121.810284,school3,LACE2,school0,decision tree,MAE,1.4927536231884058
091616,1474062121.813204,school3,LACE1,school1,linear regression,RMSE,2.4543803323416387
091616,1474062121.817015,school3,LACE2,school1,linear regression,MAE,1.9670148661767757
091616,1474062121.819833,school3,LACE1,school1,decision tree,RMSE,2.2818586798169203
091616,1474062121.823978,school3,LACE2,school1,decision tree,MAE,2.310810810810811
091616,1474062121.827194,school3,LACE1,school2,linear regression,RMSE,3.6455424690827432
091616,1474062121.831593,school3,LACE2,school2,linear regression,MAE,2.8911271940770087
091616,1474062121.834894,school3,LACE1,school2,decision tree,RMSE,3.3474452506073731
091616,1474062121.839636,school3,LACE2,school2,decision tree,MAE,3.3404255319148937
091616,1474062121.841809,school3,LACE1,school3,linear regression,RMSE,1.9841667773314311
091616,1474062121.845112,school3,LACE2,school3,linear regression,MAE,1.2579245941789556
091616,1474062121.84706,school3,LACE1,school3,decision tree,RMSE,1.7076398684856082
091616,1474062121.85034,school3,LACE2,school3,decision tree,MAE,1.3529411764705883
091616,1474062122.751602,school0,LACE1,school0,linear regression,RMSE,1.4318802669981514
091616,1474062122.755739,school0,LACE2,school0,linear regression,MAE,1.0456248079344281
091616,1474062122.759651,school0,LACE1,school0,decision tree,RMSE,1.282675613984352
091616,1474062122.764339,school0,LACE2,school0,decision tree,MAE,1.318840579710145
091616,1474062122.767947,school0,LACE1,school1,linear regression,RMSE,2.3500081657271266
091616,1474062122.772829,school0,LACE2,school1,linear regression,MAE,2.0098113693815192
091616,1474062122.776997,school0,LACE1,school1,decision tree,RMSE,2.365366544929103
091616,1474062122.781595,school0,LACE2,school1,decision tree,MAE,1.9459459459459461
091616,1474062122.785815,school0,LACE1,school2,linear regression,RMSE,3.2289440668729226
091616,1474062122.790389,school0,LACE2,school2,linear regression,MAE,2.9429084906117087
091616,1474062122.794403,school0,LACE1,school2,decision tree,RMSE,3.4025897709523982
091616,1474062122.800554,school0,LACE2,school2,decision tree,MAE,2.8617021276595747
091616,1474062122.804135,school0,LACE1,school3,linear regression,RMSE,1.9983194864737122
091616,1474062122.808343,school0,LACE2,school3,linear regression,MAE,1.391045147942465
091616,1474062122.811618,school0,LACE1,school3,decision tree,RMSE,1.839165368853058
091616,1474062122.815871,school0,LACE2,school3,decision tree,MAE,1.8529411764705883
091616,1474062122.820072,school1,LACE1,school0,linear regression,RMSE,2.4501102771730463
091616,1474062122.825385,school1,LACE2,school0,linear regression,MAE,1.7059496300785935
091616,1474062122.829659,school1,LACE1,school0,decision tree,RMSE,2.0573263909038393
091616,1474062122.836834,school1,LACE2,school0,decision tree,MAE,2.318840579710145
091616,1474062122.84099,school1,LACE1,school1,linear regression,RMSE,1.9682442174221129
091616,1474062122.846535,school1,LACE2,school1,linear regression,MAE,1.4520539370229502
091616,1474062122.850814,school1,LACE1,school1,decision tree,RMSE,1.9261551716299219
091616,1474062122.856836,school1,LACE2,school1,decision tree,MAE,1.8108108108108107
091616,1474062122.860866,school1,LACE1,school2,linear regression,RMSE,2.3302058912613721
091616,1474062122.866532,school1,LACE2,school2,linear regression,MAE,1.8312732060080468
091616,1474062122.870961,school1,LACE1,school2,decision tree,RMSE,2.3110566385835254
091616,1474062122.877317,school1,LACE2,school2,decision tree,MAE,2.2872340425531914
091616,1474062122.880721,school1,LACE1,school3,linear regression,RMSE,2.6286224539816012
091616,1474062122.885333,school1,LACE2,school3,linear regression,MAE,1.7356085838662398
091616,1474062122.88866,school1,LACE1,school3,decision tree,RMSE,2.350460759942111
091616,1474062122.893596,school1,LACE2,school3,decision tree,MAE,3.3823529411764706
091616,1474062122.897825,school2,LACE1,school0,linear regression,RMSE,3.4501994575269692
091616,1474062122.902552,school2,LACE2,school0,linear regression,MAE,2.4159537319726456
091616,1474062122.906722,school2,LACE1,school0,decision tree,RMSE,2.7242939833549662
091616,1474062122.911757,school2,LACE2,school0,decision tree,MAE,3.0579710144927534
091616,1474062122.916219,school2,LACE1,school1,linear regression,RMSE,2.514142907837317
091616,1474062122.921615,school2,LACE2,school1,linear regression,MAE,1.6503817451624052
091616,1474062122.926951,school2,LACE1,school1,decision tree,RMSE,2.2083066579789352
091616,1474062122.932086,school2,LACE2,school1,decision tree,MAE,2.310810810810811
091616,1474062122.93678,school2,LACE1,school2,linear regression,RMSE,1.8401765095424254
091616,1474062122.942134,school2,LACE2,school2,linear regression,MAE,1.5917884149914274
091616,1474062122.947034,school2,LACE1,school2,decision tree,RMSE,1.9634131537718078
091616,1474062122.952687,school2,LACE2,school2,decision tree,MAE,2.0106382978723403
091616,1474062122.956197,school2,LACE1,school3,linear regression,RMSE,3.1944993273986211
091616,1474062122.960202,school2,LACE2,school3,linear regression,MAE,2.2814975085557356
091616,1474062122.963787,school2,LACE1,school3,decision tree,RMSE,2.9141688286836942
091616,1474062122.96818,school2,LACE2,school3,decision tree,MAE,3.2941176470588234
091616,1474062122.970864,school3,LACE1,school0,linear regression,RMSE,1.4998001710134969
091616,1474062122.975493,school3,LACE2,school0,linear regression,MAE,1.0840209575201551
091616,1474062122.978324,school3,LACE1,school0,decision tree,RMSE,1.4322438834422566
091616,1474062122.983625,school3,LACE2,school0,decision tree,MAE,1.4202898550724639
091616,1474062122.986543,school3,LACE1,school1,linear regression,RMSE,2.1423270145368889
091616,1474062122.991029,school3,LACE2,school1,linear regression,MAE,1.7988734404040019
091616,1474062122.993732,school3,LACE1,school1,decision tree,RMSE,2.1186828842051941
091616,1474062122.998859,school3,LACE2,school1,decision tree,MAE,1.8648648648648649
091616,1474062123.002096,school3,LACE1,school2,linear regression,RMSE,3.5090141300005464
091616,1474062123.007541,school3,LACE2,school2,linear regression,MAE,2.6695338798380992
091616,1474062123.010937,school3,LACE1,school2,decision tree,RMSE,3.1371234339105807
091616,1474062123.016225,school3,LACE2,school2,decision tree,MAE,2.7553191489361701
091616,1474062123.018407,school3,LACE1,school3,linear regression,RMSE,1.8479341276858816
091616,1474062123.022141,school3,LACE2,school3,linear regression,MAE,1.2555467629171115
091616,1474062123.024136,school3,LACE1,school3,decision tree,RMSE,1.6601675687657809
091616,1474062123.028454,school3,LACE2,school3,decision tree,MAE,1.3235294117647058
091616,1474062123.84404,school0,LACE1,school0,linear regression,RMSE,1.3428480080520298
091616,1474062123.848156,school0,LACE2,school0,linear regression,MAE,0.99719074844188405
091616,1474062123.852223,school0,LACE1,school0,decision tree,RMSE,1.2474850331730061
091616,1474062123.856809,school0,LACE2,school0,decision tree,MAE,1.2028985507246377
091616,1474062123.86049,school0,LACE1,school1,linear regression,RMSE,2.5528872038190999
091616,1474062123.864774,school0,LACE2,school1,linear regression,MAE,2.1644094692221874
091616,1474062123.868446,school0,LACE1,school1,decision tree,RMSE,2.4907510997334543
091616,1474062123.873692,school0,LACE2,school1,decision tree,MAE,2.0675675675675675
091616,1474062123.877712,school0,LACE1,school2,linear regression,RMSE,3.6474338855903841
091616,1474062123.882251,school0,LACE2,school2,linear regression,MAE,3.1318118368265528
091616,1474062123.886181,school0,LACE1,school2,decision tree,RMSE,3.5710601329959246
091616,1474062123.890815,school0,LACE2,school2,decision tree,MAE,3.0957446808510638
091616,1474062123.893707,school0,LACE1,school3,linear regression,RMSE,1.9318559629480352
091616,1474062123.897068,school0,LACE2,school3,linear regression,MAE,1.3258476748870263
091616,1474062123.899969,school0,LACE1,school3,decision tree,RMSE,1.6439177241142051
091616,1474062123.903607,school0,LACE2,school3,decision tree,MAE,1.2941176470588236
091616,1474062123.907261,school1,LACE1,school0,linear regression,RMSE,2.3007182578898813
091616,1474062123.911771,school1,LACE2,school0,linear regression,MAE,1.7339749154388799
091616,1474062123.915828,school1,LACE1,school0,decision tree,RMSE,2.1010930669092249
091616,1474062123.921035,school1,LACE2,school0,decision tree,MAE,2.2318840579710146
091616,1474062123.92489,school1,LACE1,school1,linear regression,RMSE,1.9855966055270837
091616,1474062123.929719,school1,LACE2,school1,linear regression,MAE,1.4536728706386057
091616,1474062123.93366,school1,LACE1,school1,decision tree,RMSE,1.9823905240786901
091616,1474062123.938673,school1,LACE2,school1,decision tree,MAE,1.6486486486486487
091616,1474062123.942838,school1,LACE1,school2,linear regression,RMSE,2.5739234477592365
091616,1474062123.947889,school1,LACE2,school2,linear regression,MAE,1.883133167691754
091616,1474062123.952243,school1,LACE1,school2,decision tree,RMSE,2.3688694566542874
091616,1474062123.957486,school1,LACE2,school2,decision tree,MAE,2.5425531914893615
091616,1474062123.960417,school1,LACE1,school3,linear regression,RMSE,2.4179994140369945
091616,1474062123.964152,school1,LACE2,school3,linear regression,MAE,1.8483745533173603
091616,1474062123.967453,school1,LACE1,school3,decision tree,RMSE,2.4476906167082455
091616,1474062123.971973,school1,LACE2,school3,decision tree,MAE,3.1764705882352939
091616,1474062123.97665,school2,LACE1,school0,linear regression,RMSE,3.1777962326132627
091616,1474062123.980785,school2,LACE2,school0,linear regression,MAE,2.7882710928090506
091616,1474062123.985292,school2,LACE1,school0,decision tree,RMSE,3.0572869819657909
091616,1474062123.990035,school2,LACE2,school0,decision tree,MAE,3.1159420289855073
091616,1474062123.994998,school2,LACE1,school1,linear regression,RMSE,2.3857055046135036
091616,1474062123.999436,school2,LACE2,school1,linear regression,MAE,1.6212988705400322
091616,1474062124.004049,school2,LACE1,school1,decision tree,RMSE,2.2009661212457914
091616,1474062124.008106,school2,LACE2,school1,decision tree,MAE,2.2027027027027026
091616,1474062124.013448,school2,LACE1,school2,linear regression,RMSE,1.8375403968307567
091616,1474062124.017934,school2,LACE2,school2,linear regression,MAE,1.3575910773448947
091616,1474062124.02292,school2,LACE1,school2,decision tree,RMSE,1.7572366301105604
091616,1474062124.027776,school2,LACE2,school2,decision tree,MAE,2.0
091616,1474062124.031537,school2,LACE1,school3,linear regression,RMSE,3.1581614385050596
091616,1474062124.034751,school2,LACE2,school3,linear regression,MAE,2.6394169400624357
091616,1474062124.038602,school2,LACE1,school3,decision tree,RMSE,3.1823246852340641
091616,1474062124.042483,school2,LACE2,school3,decision tree,MAE,3.1470588235294117
091616,1474062124.045767,school3,LACE1,school0,linear regression,RMSE,1.4645516566833874
091616,1474062124.050699,school3,LACE2,school0,linear regression,MAE,1.0450305126395663
091616,1474062124.053388,school3,LACE1,school0,decision tree,RMSE,1.3528242154740135
091616,1474062124.058486,school3,LACE2,school0,decision tree,MAE,1.1159420289855073
091616,1474062124.061437,school3,LACE1,school1,linear regression,RMSE,2.1047272254750817
091616,1474062124.06631,school3,LACE2,school1,linear regression,MAE,1.8913500782181913
091616,1474062124.069088,school3,LACE1,school1,decision tree,RMSE,2.2254462932187056
091616,1474062124.074362,school3,LACE2,school1,decision tree,MAE,2.0945945945945947
091616,1474062124.078423,school3,LACE1,school2,linear regression,RMSE,3.0891980922691231
091616,1474062124.083841,school3,LACE2,school2,linear regression,MAE,2.7500261543681335
091616,1474062124.087202,school3,LACE1,school2,decision tree,RMSE,3.2064706084739747
091616,1474062124.093233,school3,LACE2,school2,decision tree,MAE,3.1063829787234041
091616,1474062124.095519,school3,LACE1,school3,linear regression,RMSE,1.7756846297408158
091616,1474062124.099641,school3,LACE2,school3,linear regression,MAE,1.231861425418264
091616,1474062124.101714,school3,LACE1,school3,decision tree,RMSE,1.6810615446621087
091616,1474062124.106482,school3,LACE2,school3,decision tree,MAE,1.2058823529411764
