ADM_RATE,SAT_AVG,TUITFTE,RET_FT4,PCTFLOAN,PCTPELL,DEBT_MDN,C150_4,CDR3
0.8802874116921922,1053,11486,0.6458713333961978,0.5512411812440452,0.35087792534085205,19589.712826061987,0.5470016974525105,0.07162926730206552,8
0.7103273965224294,1019,5229,0.7078586292487227,0.38732042638479985,0.2495791627751357,14674.130950721585,0.4267909563631145,0.07701832021728097,5
0.5991322846812724,1218,19886,0.9043716342502355,0.5703251142171955,0.23781527708718708,22156.436412678195,0.6214036203063255,0.04946244354120512,9
0.6649363073822699,1045,12995,0.6545520871845902,0.7754073444368303,0.40571013349170537,19421.414188997398,0.6202259071512397,0.05832093585987826,2
0.5580114085960611,1017,14262,0.7663513966824778,0.7203998693894312,0.4004433487915966,21559.04151237497,0.6299556978190706,0.09467790146273718,5
0.6728483245668732,1098,10381,0.8085662498585984,0.5840268660924892,0.2710908404629608,18360.942191257716,0.7066569001289508,0.042597749408357304,6
0.7762542629846603,1063,8485,0.7825199826508962,0.5677379088430343,0.33302467122656243,17447.428098720182,0.6136104693892757,0.03476987374351399,2
0.6173902734680348,1252,14387,0.8917056484405195,0.5014338120980637,0.24574288837047004,20980.444844759528,0.6950695762310397,0.03966385249945508,2
0.7772615399012248,1182,15046,0.8923141776511239,0.5750163014451111,0.1890913962165434,14309.722070670292,0.7057681262442194,0.053300563200057736,8
0.7027217205259411,1021,10761,0.727172268623308,0.5489495334992123,0.3530025262118834,16143.230013319759,0.42662665092855573,0.08869092033599363,6
0.6255617128249238,1079,13183,0.7222864612253961,0.7499385504977001,0.41589425316586354,22170.976365976767,0.6013586921867824,0.0690141635435505,6
0.5802894759788403,1083,26778,0.7211424557157082,0.8514012227851273,0.23869032027018272,16677.041957951922,0.6622902637037881,0.05387405433752046,9
0.7652753656475845,936,4297,0.6380064162305704,0.42234105378187264,0.3034873342768554,12643.332017114546,0.25694815004223226,0.12728816989532843,4
0.6967608933879799,1079,11319,0.8210203985222035,0.4627824229456866,0.47478460497329217,14238.674545394046,0.5808511148355192,0.03604705076944563,9
0.18285785935828566,965,7372,0.39317642131288644,0.7066978348340193,0.41474954187190605,9556.03041907679,0.1981219929981889,0.0888342131762735,2
0.6726844275274725,927,13019,0.589528956853357,0.7920153936675088,0.5002418072212925,14738.395718403382,0.3236155140378177,0.1049442176125147,3
0.8346888122806562,1151,9102,0.860308522570334,0.5406387592477229,0.2201645840319305,19987.910386998396,0.6742773831653233,0.04854056555445223,8
0.7417836809567029,1022,11399,0.744887309999881,0.7292010198513084,0.37873259136389253,14609.80095667852,0.5929416775899231,0.06314408355943317,5
0.39451004190284156,1401,22627,0.9169238505313946,0.44005411723268884,0.17872025383967452,23011.003864938368,0.8403017998867794,0.020067878849946243,9
0.8869839834906846,1020,5056,0.6432306040634277,0.45188407106142664,0.44187519814816173,15318.565539445171,0.4787717900761689,0.07964841859118235,1
0.5812282198507123,1022,8186,0.6723626174652493,0.680987863367769,0.44246009847405277,16772.488182894696,0.5303148709096961,0.09662775479958383,6
0.9710657549575875,1043,15551,0.8117894839860662,0.6869426745267004,0.2690872883628428,20215.175478546887,0.6042976276460577,0.0704526997428884,6
0.7434910525935733,1072,8775,0.7977060493769663,0.7737932604116743,0.2956386425251106,19420.60359820704,0.7161622492058529,0.08571621823196408,5
0.2548,1009,24802,0.7105,0.7813,0.4167,20375.0,0.5313,0.05,0
0.5846,995,8357,0.7182999999999999,0.655,0.4906,12000.0,0.5244,0.02,1
0.6842,1008,12964,0.7879,0.7595,0.5949,18500.0,0.4179,0.106,1
0.9728,990,3721,0.6614,0.6786,0.6067999999999999,11500.0,0.3708,0.158,2
0.7609,1095,11921,0.7913999999999999,0.7062,0.3222,20500.0,0.6327,0.024,3
0.876,1214,16421,0.8936,0.4475,0.1849,20500.0,0.7415,0.034,3
0.6356,1097,11551,0.8182,0.8602,0.332,16172.0,0.6354,0.029,3
0.7865,990,7793,0.7046,0.6985,0.4075,19000.0,0.3894,0.095,4
0.716,964,12865,0.5763,0.8233,0.4646,16000.0,0.4558,0.116,4
0.7158,1047,13453,0.8407,0.7918,0.5169,18275.0,0.6466,0.071,4
0.5662,1004,4815,0.6818,0.3951,0.2317,12878.5,0.3732,0.065,4
0.486,1010,22452,0.7813999999999999,0.6999,0.3702,24000.0,0.5583,0.066,4
0.6505,1069,10534,0.7571999999999999,0.74,0.449,20729.0,0.5673,0.059,5
0.6621,1007,9650,0.6954,0.6363,0.3478,19023.5,0.5083,0.062,5
0.9576,1089,5790,0.7448999999999999,0.5022,0.3595,15250.0,0.4637,0.078,5
0.7887,1032,9537,0.6044,0.6109,0.4326,15245.0,0.4337,0.093,6
0.8194,1125,16212,0.8065,0.6743,0.2104,23496.0,0.7417,0.025,6
0.6404,1147,8653,0.8364,0.4022,0.1979,15799.0,0.6678,0.044,6
0.6108,1028,12257,0.7,0.7291,0.4332,18750.0,0.4912,0.079,6
0.5054,1010,12927,0.7547999999999999,0.7819,0.4879,19150.0,0.4714,0.058,7
0.6289,1046,10561,0.7464999999999999,0.5946,0.379,17613.0,0.4832,0.08,7
0.32999999999999996,1105,10688,0.7329999999999999,0.4868,0.3208,15750.0,0.5131,0.098,8
0.914,1195,22327,0.8540999999999999,0.6567,0.299,22934.0,0.7101,0.046,8
0.6147,1142,23050,0.8246,0.6161,0.2873,19300.0,0.5682,0.061000000000000006,8
0.6089,1051,16287,0.7861,0.7682,0.4147,22697.0,0.5396,0.052,8
0.6839,1244,14966,0.8285,0.7296,0.2872,25893.0,0.5582,0.045,9
0.9515,1083,10115,0.7775999999999998,0.6958,0.3903,21500.0,0.655,0.061000000000000006,9
0.7659,1206,12730,0.8218999999999999,0.5969,0.267,21812.0,0.6453,0.06,9
0.6042,1211,15256,0.9058999999999999,0.3878,0.2058,20500.0,0.6994,0.051,9
