ADM_RATE,SAT_AVG,TUITFTE,PCTFLOAN,PCTPELL,DEBT_MDN,C150_4,CDR3,mn_earn_wne_p7
0.6557689407622377,1018,6381,0.8598867182233453,0.43609907353934096,17820.115587302542,0.5883240923162842,0.06335762873403236,28711,6
0.44954178763827696,1072,4501,0.5137611851115677,0.4020666515528657,12564.444012364016,0.45942675576550007,0.05330432585687843,44661,7
0.3982561574465566,1303,26720,0.5264175953462014,0.15416356721879476,19597.14015748856,0.8574609928221943,0.019874935139507617,45397,8
0.6123021032182921,1223,10901,0.5321244379551476,0.29906248464582974,18998.53707105571,0.823545673838271,0.04632297150214818,50451,9
0.3671734205325524,1361,21523,0.5175248114637029,0.19237662407528777,24456.195649873458,0.8452910859882741,0.022675905843942034,52892,10
0.6411,760,11893,0.7098,0.6562,25000.0,0.33529999999999993,0.283,30200,1
0.7866,965,10913,0.6931,0.40580000000000005,7688.0,0.5419999999999999,0.068,39600,2
0.8472,975,12942,0.669,0.2441,15289.0,0.4409,0.068,35000,2
0.8634,948,7148,0.7547,0.4557,21500.0,0.536,0.077,44900,5
0.6396,1056,6028,0.5434,0.2311,21980.0,0.5014,0.065,69400,6
0.7162,1047,14021,0.7829,0.3264,27000.0,0.6391,0.066,39100,6
0.5635,1165,22447,0.7424,0.2632,27000.0,0.7181,0.024,87000,8
0.6403,1187,13925,0.7773,0.2813,24187.0,0.7287,0.024,57300,8
0.542,1199,24891,0.522,0.1768,21500.0,0.8484,0.077,44900,9
0.2951,1306,30266,0.4098,0.1061,25000.0,0.9076,0.013,59300,9
0.2821,1258,33742,0.3737,0.1613,27000.0,0.9073,0.01,76400,10
