INSTNM,CITY,STABBR,CONTROL,ADM_RATE,SAT_AVG,TUITFTE,RET_FT4,PCTFLOAN,PCTPELL,DEBT_MDN,C150_4,CDR3,mn_earn_wne_p7
McMurry University,Abilene,TX,2,0.5924,982,12419,0.5908,0.6637,0.4571,16865,0.3794,0.141,37000
Northwood University-Texas,Cedar Hill,TX,2,0.2578,924,9873,0.5671,0.8244,0.5229,18750,0.3083,0.096,42600
Our Lady of the Lake University,San Antonio,TX,2,0.6561,882,15625,0.557,0.7795,0.5714,17500,0.341,0.095,36500
Paul Quinn College,Dallas,TX,2,0.9858,775,14259,0.5714,0.8698,0.7865,9500,0.049,0.226,26700
Prairie View A & M University,Prairie View,TX,1,0.4232,845,5137,0.6788,0.7982,0.6541,17438,0.3652,0.245,33100
Rice University,Houston,TX,2,0.1674,1454,18601,0.9817,0.1798,0.1723,7727,0.9111,0.013,66600
Saint Edward's University,Austin,TX,2,0.7853,1117,21461,0.8263,0.5887,0.344,21500,0.6952,0.06,44000
Sam Houston State University,Huntsville,TX,1,0.6499,999,7143,0.7752,0.6009,0.4338,16490,0.5061,0.105,39800
Schreiner University,Kerrville,TX,2,0.9262,995,11488,0.6654,0.9082,0.4204,14250,0.4084,0.097,34400
Southern Methodist University,Dallas,TX,2,0.507,1302,25050,0.8891,0.3247,0.1735,19000,0.7902,0.04,55300
Southwestern Adventist University,Keene,TX,2,0.5392,949,11983,0.7155,0.6212,0.4579,17995,0.3824,0.123,37700
Southwestern University,Georgetown,TX,2,0.5217,1168,16516,0.8736,0.5244,0.259,20644,0.7008,0.084,44300
St Mary's University,San Antonio,TX,2,0.5823,1050,19894,0.7277,0.682,0.5144,20000,0.5504,0.083,40600
Stephen F Austin State University,Nacogdoches,TX,1,0.5687,998,5908,0.6729,0.601,0.448,16074,0.4317,0.129,37500
Tarleton State University,Stephenville,TX,1,0.5682,984,5831,0.6835,0.5557,0.4114,13118,0.4336,0.091,38600
Texas A & M University-College Station,College Station,TX,1,0.6947,1182,8988,0.9143,0.3511,0.2162,16566.5,0.7908,0.048,52400
Texas A & M University-Commerce,Commerce,TX,1,0.6818,987,7721,0.6687,0.5986,0.4948,15000,0.4518,0.11,36700
Texas A & M University-Kingsville,Kingsville,TX,1,0.881,895,5669,0.6374,0.7603,0.5427,14695,0.341,0.133,38300
Texas A & M University-Texarkana,Texarkana,TX,1,0.3723,993,5426,0.403,0.3971,0.4616,10013.5,0.547,0.104,35600
Texas Christian University,Fort Worth,TX,2,0.4739,1206,23965,0.9021,0.3421,0.1447,19500,0.76,0.043,47600
Texas Lutheran University,Seguin,TX,2,0.5087,1041,12423,0.7014,0.7011,0.3991,17750,0.5151,0.097,39300
Texas Southern University,Houston,TX,1,0.4503,832,6770,0.5517,0.7412,0.6721,17311.5,0.1633,0.174,30300
Texas State University,San Marcos,TX,1,0.7508,1045,6728,0.7709,0.5201,0.3453,15750,0.5737,0.094,40900
Texas Tech University,Lubbock,TX,1,0.663,1116,8919,0.8233,0.4932,0.289,17750,0.5904,0.076,46000
Texas Wesleyan University,Fort Worth,TX,2,0.2992,997,18728,0.705,0.8133,0.4849,19500,0.4123,0.084,38800
The University of Texas at Arlington,Arlington,TX,1,0.5998,1077,7034,0.7083,0.5975,0.4039,12834,0.4041,0.073,43400
The University of Texas at Austin,Austin,TX,1,0.4019,1262,10476,0.9363,0.4008,0.2683,20500,0.7944,0.047,55400
The University of Texas at El Paso,El Paso,TX,1,0.9981,923,4743,0.6989,0.4967,0.5802,12500,0.3946,0.098,35400
The University of Texas at San Antonio,San Antonio,TX,1,0.7327,1050,7114,0.6437,0.5512,0.4379,16490,0.3,0.11,39600
The University of Texas at Tyler,Tyler,TX,1,0.8203,1064,4739,0.664,0.4778,0.3879,13000,0.4412,0.094,42700
The University of Texas of the Permian Basin,Odessa,TX,1,0.8401,1008,5242,0.6639,0.2456,0.2117,9015.5,0.2688,0.115,38400
Trinity University,San Antonio,TX,2,0.6393,1270,16474,0.9563,0.3828,0.1549,18500,0.8162,0.027,50100
University of Dallas,Irving,TX,2,0.9011,1216,15224,0.7705,0.5066,0.2153,17625,0.6602,0.035,37600
University of Houston,Houston,TX,1,0.5841,1136,9305,0.8463,0.4299,0.3879,14878,0.4754,0.079,47700
University of Houston-Downtown,Houston,TX,1,0.9509,894,6072,0.6309,0.4419,0.4744,13000,0.1408,0.121,39400
University of Houston-Victoria,Victoria,TX,1,0.5102,903,5219,0.4781,0.4932,0.4369,12000,0.5478,0.067,38900
University of Mary Hardin-Baylor,Belton,TX,2,0.8468,1069,17201,0.6597,0.6876,0.4098,16500,0.4719,0.094,38200
University of North Texas,Denton,TX,1,0.5969,1100,7327,0.7503,0.5602,0.3645,14955,0.4993,0.1,39100
University of St Thomas,Houston,TX,2,0.7724,1121,16575,0.766,0.4209,0.3357,20000,0.5104,0.068,44300
University of the Incarnate Word,San Antonio,TX,2,0.9307,967,14974,0.6909,0.6301,0.4188,19500,0.4,0.092,43400
West Texas A & M University,Canyon,TX,1,0.7403,994,5769,0.6555,0.512,0.3858,13573,0.403,0.11,37800
Brigham Young University-Provo,Provo,UT,2,0.4942,1277,5348,0.8461,0.1918,0.3578,9260.5,0.7797,0.013,49700
Southern Utah University,Cedar City,UT,1,0.5709,1066,5380,0.6473,0.5257,0.3843,8250,0.526,0.067,34700
Averett University,Danville,VA,2,0.6329,941,14621,0.6693,0.7399,0.4854,19298,0.3277,0.099,41400
Bluefield College,Bluefield,VA,2,0.5729,900,10152,0.4853,0.3394,0.2022,14454.5,0.4494,0.065,44100
Christopher Newport University,Newport News,VA,1,0.5902,1161,6688,0.8394,0.5097,0.1665,19736.5,0.6551,0.027,38900
College of William and Mary,Williamsburg,VA,1,0.3321,1358,16797,0.9562,0.2944,0.1175,19500,0.8993,0.009,51700
Eastern Mennonite University,Harrisonburg,VA,2,0.6505,999,14945,0.7742,0.7224,0.3052,14926,0.6355,0.043,37300
Emory & Henry College,Emory,VA,2,0.6572,1004,11878,0.7254,0.7143,0.3967,19000,0.4792,0.068,34400
Ferrum College,Ferrum,VA,2,0.7411,868,13814,0.4927,0.9026,0.5689,11250,0.3181,0.128,31900
George Mason University,Fairfax,VA,1,0.6203,1155,10801,0.8728,0.4474,0.2684,17250,0.667,0.018,52300
Hampden-Sydney College,Hampden-Sydney,VA,2,0.5486,1113,15493,0.7836,0.5769,0.1991,19500,0.6216,0.05,41700
Hampton University,Hampton,VA,2,0.3605,990,11388,0.7554,0.2978,0.3912,22870,0.6751,0.097,39800
Hollins University,Roanoke,VA,2,0.693,1099,11425,0.6719,0.7015,0.3573,23869.5,0.5971,0.055,28700
James Madison University,Harrisonburg,VA,1,0.6356,1149,8595,0.9237,0.3884,0.1343,18500,0.815,0.025,48700
Liberty University,Lynchburg,VA,2,0.2165,1030,9565,0.6851,0.68,0.5021,12612,0.5017,0.079,33500
Longwood University,Farmville,VA,1,0.8136,1002,6371,0.8155,0.5385,0.2344,19000,0.6341,0.036,37100
Lynchburg College,Lynchburg,VA,2,0.6369,1002,15444,0.7825,0.7209,0.2994,21500,0.5619,0.048,38900
Mary Baldwin College,Staunton,VA,2,0.8835,959,11530,0.686,0.5549,0.3803,18750,0.3908,0.039,36600
Norfolk State University,Norfolk,VA,1,0.6499,879,4226,0.7203,0.8228,0.6169,21500,0.3443,0.206,32300
Old Dominion University,Norfolk,VA,1,0.7679,1016,5958,0.7956,0.5549,0.3395,18000,0.5117,0.068,41000
Radford University,Radford,VA,1,0.7831,980,5606,0.7807,0.5865,0.2846,15000,0.5853,0.042,39600
Randolph College,Lynchburg,VA,2,0.8343,1094,11962,0.75,0.6661,0.2921,22125,0.5225,0.033,34100
Randolph-Macon College,Ashland,VA,2,0.637,1082,15833,0.7737,0.7143,0.2525,19557,0.6224,0.088,40600
Regent University,Virginia Beach,VA,2,0.8514,1067,13845,0.7677,0.7655,0.5112,18500,0.5116,0.055,43300
Roanoke College,Salem,VA,2,0.7281,1086,15220,0.8048,0.7034,0.2451,24000,0.6425,0.044,39900
Shenandoah University,Winchester,VA,2,0.8456,1016,15890,0.7571,0.5679,0.1869,20000,0.4559,0.072,43100
Southern Virginia University,Buena Vista,VA,2,0.9987,1015,11560,0.7054,0.6511,0.5288,9500,0.3254,0.088,30900
Sweet Briar College,Sweet Briar,VA,2,0.8431,1084,18311,0.6875,0.4813,0.231,19000,0.5693,0.047,36900
University of Mary Washington,Fredericksburg,VA,1,0.8096,1110,7290,0.8004,0.421,0.1542,16672,0.7371,0.017,44300
Virginia Intermont College,Bristol,VA,2,0.9646,928,12358,0.5256,0.7681,0.506,14397,0.4588,0.075,30200
Virginia Military Institute,Lexington,VA,1,0.4732,1141,12355,0.8411,0.4645,0.1508,19710,0.7585,0.06,45500
Virginia Polytechnic Institute and State University,Blacksburg,VA,1,0.7028,1220,11414,0.9119,0.4304,0.1735,21500,0.8243,0.026,51900
Virginia State University,Petersburg,VA,1,0.9459,811,5310,0.6495,0.8463,0.6829,17000,0.4034,0.137,31200
Virginia Union University,Richmond,VA,2,0.5848,750,10362,0.5421,0.8698,0.6777,14250,0.3547,0.284,27200
Virginia Wesleyan College,Norfolk,VA,2,0.9311,1021,16202,0.6736,0.6506,0.3669,12500,0.4404,0.1,35100
Washington and Lee University,Lexington,VA,2,0.1843,1392,26455,0.9666,0.2301,0.0958,18543,0.9024,0.011,69600
University of the Virgin Islands,Charlotte Amalie,VI,1,0.9782,807,7560,0.6767,0.3103,0.5549,7307.5,0.2438,0.164,33600
Castleton State College,Castleton,VT,1,0.9205,954,12064,0.7447,0.7801,0.3476,18625,0.5149,0.079,31900
Champlain College,Burlington,VT,2,0.7079,1122,22040,0.7887,0.6359,0.2488,21500,0.5763,0.058,38200
Johnson State College,Johnson,VT,1,0.9688,948,10824,0.6186,0.735,0.4962,18000,0.3659,0.134,29600
Lyndon State College,Lyndonville,VT,1,0.9934,930,11502,0.6437,0.7837,0.4411,14200,0.3506,0.125,30000
Norwich University,Northfield,VT,2,0.6349,1065,13149,0.7496,0.6959,0.2628,23000,0.5672,0.052,42000
Southern Vermont College,Bennington,VT,2,0.994,883,12181,0.6637,0.8757,0.5171,14250,0.3478,0.13,33200
Vermont Technical College,Randolph Center,VT,1,0.8257,933,12309,0.6991,0.6591,0.3848,13000,0.4839,0.068,39700
Central Washington University,Ellensburg,WA,1,0.8216,986,6413,0.7387,0.5472,0.3547,15916,0.5132,0.079,40300
Eastern Washington University,Cheney,WA,1,0.7967,970,7467,0.7479,0.5349,0.3871,15265,0.4524,0.063,38500
Gonzaga University,Spokane,WA,2,0.6651,1204,18962,0.9425,0.5318,0.1879,26035,0.8228,0.023,48200
Northwest University,Kirkland,WA,2,0.972,1079,14013,0.7773,0.6487,0.4199,14000,0.4294,0.046,37400
Pacific Lutheran University,Tacoma,WA,2,0.7676,1112,17987,0.8183,0.644,0.3086,22695,0.7045,0.027,43600
Saint Martin's University,Lacey,WA,2,0.876,1057,14109,0.8289,0.5742,0.3656,19843,0.4774,0.061,40700
Seattle Pacific University,Seattle,WA,2,0.7214,1145,18629,0.8546,0.6689,0.3147,20981.5,0.6899,0.019,39500
Seattle University,Seattle,WA,2,0.7323,1175,24756,0.8602,0.5757,0.2109,24000,0.7663,0.038,49700
The Evergreen State College,Olympia,WA,1,0.9709,1081,7560,0.7409,0.5371,0.4426,14830,0.5687,0.079,29800
University of Washington-Seattle Campus,Seattle,WA,1,0.5523,1234,17091,0.9303,0.3261,0.2489,14793.5,0.8183,0.043,52100
Walla Walla University,College Place,WA,2,0.9286,1072,17298,0.7741,0.6228,0.3129,22000,0.4593,0.041,42100
Washington State University,Pullman,WA,1,0.8208,1030,10434,0.7977,0.5109,0.3323,15736,0.6548,0.04,45800
Whitman College,Walla Walla,WA,2,0.5696,1327,27409,0.9396,0.3587,0.104,14600,0.8775,0.017,37700
Alverno College,Milwaukee,WI,2,0.7887,950,17364,0.7173,0.8784,0.6102,25500,0.3852,0.083,36900
Carthage College,Kenosha,WI,2,0.7018,1105,15633,0.7841,0.8048,0.2774,20750,0.6501,0.077,41000
Edgewood College,Madison,WI,2,0.7656,1050,16097,0.8176,0.748,0.3353,20568,0.5662,0.042,42000
Lakeland College,Plymouth,WI,2,0.6621,1007,9650,0.6954,0.6363,0.3478,19023.5,0.5083,0.062,38800
Marian University,Fond Du Lac,WI,2,0.7561,950,12247,0.682,0.6489,0.4213,21500,0.4887,0.053,39700
Marquette University,Milwaukee,WI,2,0.5745,1217,20795,0.9071,0.508,0.1689,24760,0.7824,0.025,54000
Milwaukee School of Engineering,Milwaukee,WI,2,0.6839,1244,14966,0.8285,0.7296,0.2872,25893,0.5582,0.045,55900
Mount Mary University,Milwaukee,WI,2,0.5397,957,14521,0.7158,0.6679,0.4725,25000,0.4118,0.065,38800
Northland College,Ashland,WI,2,0.5907,1105,11920,0.6813,0.7644,0.4186,16000,0.5762,0.068,28000
Ripon College,Ripon,WI,2,0.7515,1130,13443,0.8627,0.666,0.3534,27000,0.7405,0.063,37500
Saint Norbert College,De Pere,WI,2,0.8194,1125,16212,0.8065,0.6743,0.2104,23496,0.7417,0.025,39500
University of Wisconsin-Green Bay,Green Bay,WI,1,0.8476,1070,4942,0.7192,0.5818,0.3292,14549,0.464,0.042,36200
University of Wisconsin-La Crosse,La Crosse,WI,1,0.72,1130,6873,0.8656,0.5827,0.226,18428.5,0.672,0.018,41400
University of Wisconsin-Madison,Madison,WI,1,0.6792,1268,10866,0.9517,0.3616,0.1501,21000,0.8284,0.016,52700
University of Wisconsin-Milwaukee,Milwaukee,WI,1,0.8608,1030,8308,0.7007,0.6362,0.3567,17459,0.4141,0.061,38700
University of Wisconsin-Oshkosh,Oshkosh,WI,1,0.8134,1030,5707,0.7522,0.5615,0.2762,16852,0.5351,0.045,37500
University of Wisconsin-Platteville,Platteville,WI,1,0.9647,1050,6776,0.7533,0.6314,0.306,15750,0.5423,0.041,42200
University of Wisconsin-River Falls,River Falls,WI,1,0.8663,1030,6045,0.7196,0.6503,0.3224,18225,0.5141,0.042,36200
University of Wisconsin-Stevens Point,Stevens Point,WI,1,0.8285,1070,5745,0.789,0.653,0.337,18700,0.5804,0.041,35600
University of Wisconsin-Stout,Menomonie,WI,1,0.8927,1030,5612,0.7329,0.642,0.2958,18015,0.5426,0.037,40000
University of Wisconsin-Superior,Superior,WI,1,0.8927,1010,5673,0.6565,0.6531,0.4184,14616.5,0.4111,0.083,30700
University of Wisconsin-Whitewater,Whitewater,WI,1,0.8468,1030,6665,0.7694,0.6431,0.2963,18681,0.5483,0.076,37900
Viterbo University,La Crosse,WI,2,0.706,1090,11278,0.8092,0.7373,0.3796,21500,0.4681,0.05,39500
Wisconsin Lutheran College,Milwaukee,WI,2,0.6356,1097,11551,0.8182,0.8602,0.332,16172,0.6354,0.029,34200
Bethany College,Bethany,WV,2,0.4948,936,11782,0.5303,0.8571,0.4569,18250,0.4781,0.179,34600
Bluefield State College,Bluefield,WV,1,0.4267,905,2262,0.6012,0.6041,0.5948,13000,0.2365,0.268,29700
Fairmont State University,Fairmont,WV,1,0.6649,965,3141,0.6117,0.6396,0.4803,14210,0.3513,0.17,31900
Marshall University,Huntington,WV,1,0.7868,1022,5686,0.6856,0.6019,0.4364,14726.5,0.4438,0.156,33300
Ohio Valley University,Vienna,WV,2,0.3639,971,9340,0.64,0.783,0.5024,12000,0.3645,0.086,31700
Shepherd University,Shepherdstown,WV,1,0.8102,1007,4759,0.6841,0.5561,0.329,14000,0.3792,0.114,36700
West Liberty University,West Liberty,WV,1,0.7122,984,4915,0.677,0.6177,0.4003,15000,0.4148,0.181,31100
West Virginia State University,Institute,WV,1,0.4478,942,3799,0.5176,0.5265,0.4612,12916,0.1868,0.142,28900
West Virginia University,Morgantown,WV,1,0.851,1062,11359,0.7707,0.5348,0.2663,14625,0.5744,0.105,41000
West Virginia University Institute of Technology,Montgomery,WV,1,0.5131,990,7357,0.5316,0.5113,0.3902,14625,0.2024,0.105,41000
West Virginia Wesleyan College,Buckhannon,WV,2,0.7696,1021,10171,0.651,0.6791,0.3665,15300,0.601,0.114,36800
Wheeling Jesuit University,Wheeling,WV,2,0.6892,1023,13619,0.6716,0.5765,0.2474,16625,0.5375,0.069,40800
