ADM_RATE,SAT_AVG,TUITFTE,RET_FT4,PCTFLOAN,PCTPELL,DEBT_MDN,CDR3
0.5647359572333537,948,14571,0.7097529877221765,0.9018088536732349,0.5127123733156718,17864.018945561656,0.07024939350249759,4
0.6063831848423928,1019,8347,0.7840967914534743,0.6597249489620695,0.40875832848390187,18427.272139168716,0.05694652373793796,4
0.6553068986603562,927,12264,0.8099613603459012,0.49464992095204446,0.439677438431905,15073.066536467053,0.1054844643239997,5
0.726015612555862,1033,10811,0.7228793618031303,0.7384266610116818,0.3890598245853106,19886.668440327187,0.05874154198428419,5
0.6783121687415822,1005,11057,0.6773044827543359,0.6482726971753747,0.3897957274974875,10463.551542563202,0.08755147875115606,5
0.5905240741364868,1184,21381,0.8757043811316176,0.4945622849294136,0.2193002244087517,19879.96640221736,0.03046159659109281,5
0.6778843781395409,1122,11818,0.7774616517516201,0.5484828574401922,0.34379209652637316,16736.659707337818,0.1144609261435803,5
0.5308072980970392,1095,14840,0.7966197493173762,0.5965331761717011,0.19033015282716753,19959.774667879137,0.05606186531414723,5
0.30703198171891855,1081,3570,0.8452772696793054,0.2241651333460314,0.541799567999236,9447.235632907406,0.08290229765939361,5
0.5966967223523937,936,16185,0.6839257426022018,0.8218509611119178,0.4140297572772233,23040.84287130499,0.07777395209099554,5
0.5144233913930627,1063,16876,0.7365008873231814,0.6567392770307249,0.25844799508841576,17358.645060660332,0.06129194231618562,5
0.6166133892348059,1104,16020,0.8480400567086663,0.8109880176193288,0.3115163873499045,21908.741107740352,0.03816409567296769,5
0.686762146385443,1148,24629,0.8405207721841753,0.4323828623471518,0.22415822383905792,20045.97419206379,0.05840842339310777,5
0.6944532684245821,1147,10969,0.842588273386201,0.47043005004763794,0.233038877520454,14356.379682538858,0.07606282484545053,5
0.5899905354191983,1057,10668,0.8751450214514804,0.5963906001683553,0.5772279314302682,17364.873387563825,0.06914887491921466,5
0.6238272043275446,913,17348,0.6511746467127089,0.7190853982451609,0.46715054321086885,17218.97797975225,0.08686046284542628,5
0.7661125235059557,1081,14821,0.8337701219795606,0.6885555698023393,0.3719464464209995,18445.725590482765,0.05187803621230128,5
0.32136349512722956,1005,4965,0.8755058886580097,0.3771255073606692,0.4591105807460366,14707.775299853765,0.06040755655299252,5
0.8612451553276155,1000,7307,0.7783747948059762,0.5548790123384211,0.3319246844059616,20983.460108570514,0.07202914101637119,6
0.6057511448798024,980,14775,0.7369808582879289,0.5966610214877721,0.31572960451506665,17896.15048965449,0.08035997731000807,6
0.7557347914941929,1001,13514,0.7409515284021665,0.7086475804889257,0.6787770492898091,13816.776227915412,0.13547776579293797,6
0.8426576980831765,973,8103,0.7238711205761654,0.6857837756235117,0.3685237477446783,21157.068097984004,0.08261758184882118,6
0.7282188662686955,1006,11284,0.7636695913156676,0.5548264409829095,0.3666160350634724,16172.628290454213,0.08200114002335418,6
0.8623261457059873,939,8402,0.6887594268096217,0.6525570703117867,0.34944457388086475,21747.71342096155,0.06882481563576727,6
0.7857984583498943,1013,9190,0.835045775162553,0.6234624233698671,0.3546154252453164,21297.934041611243,0.0720112980564575,6
0.5424076607819204,1092,5551,0.918257901719121,0.371610497463412,0.4563780433129027,15981.933309573245,0.032275081452266444,6
0.3235745702846917,1100,7190,0.8912334777155451,0.374387791916794,0.38886890558463183,14144.657389377744,0.05601616624517424,6
0.2758420813792246,1375,18962,0.9713596406297713,0.1940939871265811,0.10955202806744188,15158.574387740568,0.012783766929495026,6
0.5487025084614701,1242,15425,0.895228796879745,0.5663114482654718,0.16154343129591353,22252.972583774612,0.046927908371042194,6
0.8253095058954169,1120,12895,0.8879747602047267,0.6616867716655204,0.26415997487817927,23657.30724056107,0.03347361738204478,6
0.8343296723877687,955,21750,0.7448122426454796,0.3372151189253608,0.20293462876651952,17899.087632540824,0.08633804443508106,7
0.3963039444182505,1224,4152,0.7888672804608002,0.3762540679818293,0.317504724264083,9729.163690953526,0.05927917387613683,7
0.7209490524685566,911,18550,0.6553592541328287,0.895273345751104,0.5584627129583597,25142.576189072533,0.07384961140935777,7
0.4261891028068019,1275,25915,0.9196249690031346,0.45002350874384234,0.11011706947752023,19766.595511996093,0.012458306096545425,7
0.47972515364778623,1245,6715,0.9867109366016881,0.36830296536438045,0.30540358553209696,14089.661885524552,0.028110585175157472,7
0.2992496259438812,1327,23853,0.9219739647205533,0.413197633654172,0.18673926028660076,18711.165782771976,0.02271736859098836,8
0.5458339058948204,1178,23345,0.8625470724264235,0.7156423666612999,0.27774462347444456,5250,0.034559504900668316,8
0.12656581179702772,1400,22134,0.9549603443448162,0.09360400489115527,0.17676645847207162,11157.523893514299,0.035895278788470285,8
0.33415431755850555,1224,6648,0.95582881404618,0.32346988712314223,0.22012128036347556,16863.669098689752,0.02222102662511801,8
0.7631217133002731,1151,36758,0.791930751604863,0.5263509550707048,0.3220264454860541,17282.692698673978,0.05599902993906204,8
0.6080093515206252,1144,10183,0.8890735279646338,0.459599967499625,0.25651035278330536,16980.429503649357,0.02300124929962861,8
0.4026435069588378,1250,26778,0.9340216640044412,0.42183155096448754,0.23303759224675635,25589.874097634744,0.03411779239050657,8
0.5961078750340102,1201,25364,0.8565179295516306,0.5254451025174897,0.15295283073097815,25792.699498668622,0.035705093821920206,8
0.2887709586205562,1337,10900,0.9758155174127604,0.2986791296110236,0.22891810811572022,14355.984396524567,0.013754150057374844,8
0.9110108569157337,1075,30148,0.873603022515309,0.7495212518077768,0.2817808778849843,25373.865043272883,0.02756153958329254,8
0.2830168670296237,982,26404,0.7372359295694061,0.7451543593614215,0.39277493734758684,20956.53593233022,0.039319996740963384,0
0.6606195396723203,895,4535,0.776826099089161,0.7520530597575349,0.6602246421197309,23462.28101702921,0.14414007484783786,1
0.5504164081137956,866,2588,0.741413433922737,0.7911830126261976,0.6908098931017813,17775.84382895421,0.23477715686092232,1
0.45276760954989465,883,4894,0.7124173652834738,0.8647037746259152,0.7547960129534466,23214.1094187292,0.151931176361356,1
0.22847536489610937,774,8368,0.5535222161423415,0.8460642441006051,0.8129825315840477,12483.83155262074,0.23775535533818007,1
0.6468980569308587,699,8427,0.6557509664368173,0.8147906878022385,0.6965459664213415,20995.63823504648,0.3596339271177802,1
0.5697726403098387,911,12840,0.6480719915079365,0.7463926008363515,0.44272886463761474,17901.725631615198,0.14584624448279343,2
0.704857162958969,875,18161,0.5709693257412257,0.6081437681461738,0.2706008624568658,8585.677552468245,0.1850342700730969,2
0.5982421006689868,806,12840,0.4542801223210146,0.8329034883113425,0.6575279059967272,9058.155651777954,0.1981203626040863,2
0.7260003887898445,881,2439,0.614012793613597,0.4332678387661711,0.4755341686739989,8512.952753188554,0.1373439042577247,2
0.9925051848445995,1108,10184,0.8337425932001332,0.7142366175426199,0.3374880631881275,15710.069361715874,0.03722571166716712,3
0.9825279966090865,1232,12106,0.8858449832763095,0.5975710701817857,0.2520737754459078,25317.756592838967,0.04956383897629279,3
0.5171343055859516,971,17097,0.657579889330036,0.9009218350639102,0.6774347783713025,11063.354792051512,0.07603780348688066,3
0.0569,790,6018,0.6527140949439427,0.34876074259912115,0.5337806261966513,8098.180704014497,0.17524634332867645,3
0.3022547794004235,1055,15257,0.7396475313207114,0.6534179141434766,0.3114774503422064,20109.501875804202,0.030870458119908958,3
0.38179865794471796,966,17393,0.724326326452092,0.6543146516162648,0.4424586320957673,17066.577233814423,0.11012168415212555,3
0.8579909126922298,1126,9856,0.7728822741809951,0.4807060371892678,0.29982611824570216,14869.362662398158,0.04976036303109464,4
0.3535113873977173,1075,7481,0.7295515771300054,0.43718588402605396,0.3130107138912046,9416.363942861008,0.07660756048131627,4
0.5868991699976248,1007,13701,0.6516609959620867,0.6713385413539873,0.7405141828861195,16482.42023434514,0.17475132446276506,4
0.8854027719052974,926,6256,0.6919857274233338,0.7694445486471938,0.3834006715870769,17865.16290040443,0.08477776223519443,4
0.5466201971630209,1128,27116,0.87911774599108,0.46508990870230055,0.2793892767246943,23523.32874774017,0.06094865087647315,4
0.5104770196275603,992,13902,0.6315775113058468,0.8931411940267311,0.408952514357756,11563.225751575217,0.0667256750173661,4
0.36881452486060545,1345,28995,0.9147139315852327,0.3792551473982709,0.11303012765767918,12748.763542436622,0.017194275255483966,5
0.1360721208426746,851,10988,0.7847716802592356,0.7790910258058088,0.3736524247863453,13938.602018284928,0.11495673372159321,5
0.8730216775468723,1017,2770,0.7225850356538974,0.6328501579239866,0.3797198065909741,11007.84394893223,0.19871271465913837,5
0.5167437946886939,1021,13536,0.7715908749478847,0.7939739137797988,0.5034103131490275,19574.387197045955,0.05412854685912472,5
0.22665361490130664,1378,23635,0.9684563381151986,0.3851245288086902,0.22780666593523435,16792.29135721695,0.373,5
0.8263152800089557,1006,15269,0.7363687014745856,0.550617629628317,0.17791294650120956,20442.82470623039,0.07702890956622972,5
0.6673247508209831,1112,16052,0.8275198701920583,0.7514410736940694,0.373189838963254,17951.019509875387,0.043927319902107624,6
0.45005867821978573,945,15539,0.6172285647777399,0.7665459204482543,0.5000733401094438,21208.726049020242,0.06309131170082895,6
0.6629700717975814,928,7530,0.7552546128683837,0.37234227089060673,0.46450676919122963,12791.290806899306,0.06339784887531315,6
0.23348219886170066,1391,27651,0.9759903324901871,0.459114613091881,0.1451073668931942,17129.3021246606,0.016789660058826296,6
0.5779605995875529,1175,26688,0.801254558261143,0.5677344190208821,0.24218010125393125,19369.301308441085,0.05561524406400247,6
0.31285140479854257,1121,11602,0.7436480738213641,0.5043985238589704,0.3106925546115282,15405.02913166155,0.0918148437292872,6
0.8115315097683525,986,16240,0.8054168740638489,0.7059775625547836,0.3520870415525366,20909.97509349139,0.04218013030298554,7
0.9459607706399734,1077,10294,0.7684334475684637,0.7013651234614843,0.39520869173605255,21366.832775404037,0.06373452225140332,7
0.6784797701316648,1203,19611,0.9118151546296278,0.5303207962799096,0.22504512946090832,22228.399751694993,0.015331436341416408,7
0.44662941968060826,901,12203,0.06600936763892445,0.7476853963026105,0.32626222508690744,16634.451529713697,0.008851130862327937,7
0.3561850056729541,1253,14593,0.9095785863006042,0.4954166227490952,0.40668991943024996,19230.754908591174,0.0211939042124133,7
0.07598081188341134,1508,16504,0.9328092366843834,0.27108190347846267,0.12565609761092783,14262.232825682053,0.373,8
0.5625639654730612,1366,11404,0.9330789365043187,0.3629819400172683,0.20638552791106962,20336.97016906709,0.017753928999635977,8
0.8089306104995685,1283,9435,0.8513522720060301,0.5620385108760179,0.2733128983975003,19411.226121028165,0.032440186519260936,8
0.5557743848342007,896,17831,0.7261748142558979,0.8268443645364644,0.4739245348275579,21723.435376797785,0.05357280390964175,8
0.6170682789078691,1074,4833,0.7704860568524977,0.5289543141233602,0.250713387768922,22570.076510008726,0.07144519169649934,8
0.761379594160041,1024,26821,0.7018536605299489,0.5563271220585837,0.385213564673193,17691.460554142795,0.07762986543299555,8
0.5896052322470124,1003,22020,0.8118905879118803,0.7908397766590631,0.44752934496039637,5250,0.0962402924452628,3
0.980904999957143,1058,10413,0.7853953958321556,0.7072642767165006,0.3507935918093623,21700.913698388937,0.05631761520164791,3
0.8906122504071476,1062,1729,0.28375591780227327,1,0.5785557947719813,6340.522984977528,0.026695530777841037,1
0.13719338090072225,1448,22329,0.9332264455135235,0.1914234773458811,0.9451,19079.835904118387,0.02337290080312728,8
0.64455829704339,1025,18691,0.6221578954877778,0.8294985397508463,0.36847712825449586,16098.700185217127,0.15486124609964488,4
0.5779453149188563,911,4954,0.7631174744335538,0.7044534757230032,0.5857169671225939,19935.04446355388,0.1641924394114859,2
0.6973593415012519,907,4359,0.7024377732589245,0.695098193477825,0.5157036313804708,13685.458062294076,0.16553344776843923,2
0.543523962780189,877,8747,0.4651025293955993,0.3218558854136115,0.18498787690994878,15101.555683571098,0.07185445258340396,6
0.47758862368384275,896,8674,0.6144829935258413,0.6814138915547053,0.48719747987523637,19213.669313365503,0.10754951952270311,4
0.34976961451072935,1010,6472,0.4355067485819357,0.4187509607473168,0.48750912121779344,10587.112834882655,0.11160244854120543,3
0.6230876017035926,1045,11554,0.7085930479746744,0.4961727208478191,0.3967862758630336,12684.666742374238,0.1507375481642775,3
0.7765569184869541,987,19033,0.8455759664846126,0.7037881022758878,0.292893807917591,26062.565307565033,0.07992531216274508,1
0.5082915602668121,1384,26371,0.9650647854630575,0.3395515596692557,0.18199603575625062,15986.151553319729,0.016895654943775342,3
0.5504379434564354,796,6489,0.6000623174534184,0.8541541067772029,0.8047010438198623,16503.687282196704,0.18345348581187065,1
0.5647003831282953,1129,23882,0.7536448030230325,0.4239549031282218,0.21627136661777602,7838.660289186871,0.16660794476263843,7
0.7114539842492359,1092,11433,0.8047338485382514,0.5365066557954142,0.2239077320363949,14838.74473012561,0.15502449692535916,4
0.7836909146561275,1030,2988,0.7584563746611896,0.4237154419478595,0.3682462265837321,14327.885076440545,0.033150227008269736,7
0.6889242060972994,1018,7256,0.8371613160292728,0.7165902292385835,0.33767736048559116,20222.65495503719,0.047329802336368715,3
0.9290254204311685,927,16507,0.7382383437531576,0.6497987899598581,0.3351997353648111,21842.0661807107,0.04952235660807426,4
0.7411809455451865,1177,13468,0.8819956190966906,0.7808206240788979,0.25324219244729645,20748.877598879044,0.016731774166981243,3
0.37616486692288376,960,9878,0.6259551849692615,0.7959246699835671,0.5135321795465233,11615.181467815759,0.08131473957799111,3
0.5608645982283396,1184,25655,0.805627594500311,0.6220234870636668,0.2271256168640609,23251.79415154023,0.03680538546106717,2
0.7527950537922964,1195,24184,0.9227404981273151,0.692157175667654,0.2045133587319029,21223.187871248243,0.014194145786772918,8
0.6430560519715418,1203,18884,0.735962329956388,0.6015638672638192,0.2746836091493031,19370.748118182324,0.007413974021382552,8
0.7074299555402564,911,5480,0.5273405581615598,0.8360130466642394,0.6098469560562747,10504.51179109655,0.11144824736418185,4
0.48012984643343637,981,9196,0.736909206233818,0.7433849668064334,0.5740973020587383,15725.795273370482,0.05399665229438527,1
0.5275165116523372,986,8327,0.6489586491696839,0.7672990051581604,0.6336495828489488,9182.476493150692,0.08790312712321699,1
0.47830265499773345,1024,26566,0.8384388464010872,0.6459672161600506,0.5012218810587702,5250,0.09195034238807806,6
0.9682252877778104,1002,10652,0.6384241915596731,0.7982783689892938,0.5612479774850313,17465.819635405456,0.07908802061131039,5
0.700324810333638,862,11026,0.8980317778981775,0.7542569211999943,0.5646958489992435,25929.356451941898,0.06238927263964701,7
0.37702910563436354,1048,1977,0.8010666181330287,0.3961403763451294,0.2883787118911431,19639.124532290327,0.04777237322285901,7
0.3761706900653155,1012,15999,0.899150981727353,0.7040600718516286,0.4876426313622908,21892.96874178036,0.04381647322628585,6
0.0569,1021,4886,0.8003352805279383,0.16837950044610944,0.4165582307213874,8202.861438348926,0.12893627723056342,4
0.4888,808,8167,0.5233,0.6803,0.6273,18442.0,0.151,1
0.6447,941,9187,0.5826,0.8905,0.7646,12000.0,0.193,1
0.7482,930,8619,0.6279,0.5427,0.3942,13000.0,0.05399999999999999,1
0.277,842,2277,0.5621,0.7276,0.6986,13698.5,0.299,1
0.7205,901,10472,0.7148,0.6641,0.4479,16836.0,0.096,1
0.9728,990,3721,0.6614,0.6786,0.6068,11500.0,0.158,2
0.9688,948,10824,0.6186,0.735,0.4962,18000.0,0.134,2
0.7127,1019,8642,0.5163,0.581,0.4437,9500.0,0.087,2
0.9987,1015,11560,0.7054,0.6511,0.5288,9500.0,0.088,2
0.7411,868,13813,0.4927,0.9026,0.5689,11250.0,0.128,3
0.4331,899,9394,0.4528,0.6169,0.5373,10125.0,0.151,3
1.0,925,5163,0.5922,0.6187,0.4913,10500.0,0.127,3
0.6323,1156,5790,0.8718,0.4596,0.259,15635.0,0.048,3
0.9229,964,6264,0.7193,0.7758,0.4394,19000.0,0.10499999999999998,3
0.9262,995,11488,0.6654,0.9082,0.4204,14250.0,0.097,3
0.8619,1102,23540,0.7935,0.8608,0.3145,20758.5,0.018,4
0.5804,998,4017,0.7583,0.4717,0.4714,13821.0,0.11400000000000002,4
0.9674,1087,4989,0.6577,0.3227,0.3595,8750.0,0.05700000000000001,4
0.7887,950,17364,0.7173,0.8784,0.6102,25500.0,0.083,4
0.7463,1053,21397,0.6594,0.6687,0.2602,15516.0,0.086,4
0.4745,1159,11691,0.7524,0.5362,0.2183,21750.0,0.05600000000000001,4
0.3759,1035,11836,0.6285,0.604,0.3379,16137.0,0.091,4
0.6285,1279,23449,0.8623,0.6599,0.21349999999999997,19115.0,0.019,4
0.6325,1043,25047,0.8292,0.6934,0.3551,21500.0,0.062,4
0.9509,894,6071,0.6309,0.4419,0.4744,13000.0,0.121,4
0.5919,1290,22480,0.9352,0.5255,0.1489,25000.0,0.016,5
0.7784,1100,12479,0.8641,0.676,0.2238,23128.5,0.029000000000000005,5
0.8522,1233,25089,0.8669,0.5632,0.2071,20789.0,0.024,5
0.7044,974,9587,0.5441,0.8114,0.4956,17587.5,0.04,5
0.8927,1030,5612,0.7329,0.642,0.2958,18015.0,0.037,5
0.2578,924,9873,0.5671,0.8244,0.5229,18750.0,0.096,5
0.5831,888,5417,0.8879,0.4698,0.5799,16431.0,0.097,5
0.7724,1121,16575,0.766,0.4209,0.3357,20000.0,0.068,6
0.7189,899,17452,0.6689,0.879,0.4339,19000.0,0.071,6
0.7692,1106,12050,0.8148,0.3962,0.3265,13500.0,0.07,6
0.9478,1116,15144,0.797,0.5722,0.2264,19500.0,0.05299999999999999,6
0.5366,1233,11188,0.9392,0.5013,0.20879999999999999,18983.0,0.038,7
0.4471,1208,24444,0.9073,0.6536,0.20349999999999996,19000.0,0.035,7
0.5556,1070,25880,0.75,0.8145,0.2621,15793.0,0.046,8
0.0584,1501,27867,0.9706,0.029,0.1016,7500.0,0.019,8
0.5421,1030,12131,0.7683,0.6704,0.2562,18750.0,0.029000000000000005,8
0.5412,1202,29076,0.9144,0.4747,0.19229999999999997,20201.5,0.039,8
0.1716,1391,42339,0.9515,0.2514,0.1103,17777.5,0.016,8
